ACCT_ID_18,ACCOUNT_ID,ACCOUNT_NAME,IS_PROVISIONED,INTERNALDATAPIPELINE,STREAMINGCI,STREAMINGACTIONS,Activate DMO - Streaming,BATCHCI,BATCHPROFILEUNIFICATION,SUBSECONDREALTIMEEVENTS,INFERENCEENGINE,BATCHINGEST,ACCELERATEDQUERIES,DATAQUERIES,STREAMTRANSFORM,DATASHARESCHANGED,REALTIMEPROFILEAPI,BATCHTRANSFORM,SEGMENTS,DATASHARESACCESSED,STREAMINGEST,BATCHACTIVATIONPROCESSED,PRIVATECONNECTDATAPROCESSED,UNSTRUCTUREDDATAPROCESSED
0013000001Hg8inAAB,0013000001Hg8in,Noble Metal Solutions Inc,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No
0013000001Hg92iAAB,0013000001Hg92i,Complete Communications Inc,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgDoGAAV,0013000001HgDoG,Property Me Australia,Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
0013000001HgEEdAAN,0013000001HgEEd,Eurobet,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgEx0AAF,0013000001HgEx0,CF Group,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes
0013000001HgHAcAAN,0013000001HgHAc,DORNA Sports SL,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001HgHkLAAV,0013000001HgHkL,DealHub (formerly Valooto),Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001HgJ62AAF,0013000001HgJ62,"Wealthsimple Technologies (Alberta) Inc. (""WSTA"")",Y,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No
0013000001HgNlOAAV,0013000001HgNlO,Raja SAS,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001HgOa0AAF,0013000001HgOa0,EP Capital,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001HgTjhAAF,0013000001HgTjh,Primeo Energie France,Y,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
0013000001HgTneAAF,0013000001HgTne,JEOL UK,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgToCAAV,0013000001HgToC,FC Schalke 04 e.V.,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgUNGAA3,0013000001HgUNG,Pon IT,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgcRIAAZ,0013000001HgcRI,DCC Energi Center A/S,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001HgccGAAR,0013000001HgccG,Lexbase,Y,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No
0013000001HgcuKAAR,0013000001HgcuK,Monday.com,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001HgiAGAAZ,0013000001HgiAG,King Furniture Australia Pty. Ltd.,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001HgjHcAAJ,0013000001HgjHc,Dynavox Group AB,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0013000001HgkkQAAR,0013000001HgkkQ,Genatec Inc.,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Hgn49AAB,0013000001Hgn49,Osf Global Services Inc.*,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001HgnDzAAJ,0013000001HgnDz,Humber Polytechnic - Data Cloud Canada,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Hgnd9AAB,0013000001Hgnd9,"Alliant Purchasing, LLC",Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013000001HgoIMAAZ,0013000001HgoIM,InCollect.com,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgpCRAAZ,0013000001HgpCR,"Hanamaru Co.,ltd",Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
0013000001HgpdfAAB,0013000001Hgpdf,Kinki Environmental Conservation K.K.,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgpgtAAB,0013000001Hgpgt,OMMAX – Acanthos Ventures GmbH,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgrmpAAB,0013000001Hgrmp,Normadat,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgrxOAAR,0013000001HgrxO,McDermott Will & Schulte LLP*,Y,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
0013000001HgsQzAAJ,0013000001HgsQz,Fifth Season Investments,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HgypQAAR,0013000001HgypQ,Bakers Maison Australia Pty Ltd,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Hgz3DAAR,0013000001Hgz3D,CARASSO MOTORS LTD,Y,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
0013000001Hgzr6AAB,0013000001Hgzr6,ANJANA INVESTMENTS SL,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Hh1U6AAJ,0013000001Hh1U6,Apex Retail Pte Ltd,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Hh2G6AAJ,0013000001Hh2G6,Summit Health Management LLC,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Hh3jMAAR,0013000001Hh3jM,Defender One Security,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HhFcVAAV,0013000001HhFcV,LIFELINE NORTHERN BEACHES,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0013000001HhLkLAAV,0013000001HhLkL,TRYT Inc.,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No
0013000001HhMBRAA3,0013000001HhMBR,YOOBIC Ltd,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013000001HhRvQAAV,0013000001HhRvQ,Circle K AS,Y,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013000001HhS1JAAV,0013000001HhS1J,APS BANK PLC,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HhU9gAAF,0013000001HhU9g,Etteplan Oyj,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0013000001HhUCpAAN,0013000001HhUCp,CowManager BV,Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0013000001HhXGMAA3,0013000001HhXGM,IONIS School of Technology and Management ISTM,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HhXIIAA3,0013000001HhXII,Sumida Construction & Realestate,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
0013000001HhYPGAA3,0013000001HhYPG,"Climb Credit, Inc.",Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HhZqNAAV,0013000001HhZqN,Neue Zürcher Zeitung AG,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HhaGkAAJ,0013000001HhaGk,Cure Cancer Australia Foundation,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013000001HhaZhAAJ,0013000001HhaZh,Galway Cultural Institute,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001HhakBAAR,0013000001HhakB,Cabot Credit Management Group Limited,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HhcuyAAB,0013000001Hhcuy,NL-ix,Y,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No
0013000001HhiCcAAJ,0013000001HhiCc,Crown Capital MGMT LLC,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001HhqIXAAZ,0013000001HhqIX,Reaction Biology Corporation,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001HhrQPAAZ,0013000001HhrQP,CM Plus Corporation,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IeffFAAR,0013000001IeffF,Riskified,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IelR9AAJ,0013000001IelR9,SUMITOMO RUBBER DO BRASIL LTDA.,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes
0013000001Iem5pAAB,0013000001Iem5p,SANSIRI PUBLIC COMPANY LIMITED,Y,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes
0013000001IemggAAB,0013000001Iemgg,NordicNeuroLab,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IepteAAB,0013000001Iepte,yutaka.inc,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Ieq72AAB,0013000001Ieq72,Marley Ltd,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IeqBdAAJ,0013000001IeqBd,ORANGE SA,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IeqZfAAJ,0013000001IeqZf,Publicis Groupe,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IerO3AAJ,0013000001IerO3,Adtalem Global Education Inc.,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
0013000001Ierm0AAB,0013000001Ierm0,Viva Energy Australia Pty Ltd,N,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013000001IesJJAAZ,0013000001IesJJ,Mektec Europe GmbH,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IesWNAAZ,0013000001IesWN,Bregal Unternehmerkapital AG,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IetBaAAJ,0013000001IetBa,"TouchSource, Inc.",Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IetQ6AAJ,0013000001IetQ6,"University of Massachusetts, Lowell",Y,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No
0013000001IetzcAAB,0013000001Ietzc,Ring Partner Inc,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IeuPVAAZ,0013000001IeuPV,National Disability Insurance Agency,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IeuSPAAZ,0013000001IeuSP,Relationships Australia South Australia,Y,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
0013000001IeuTIAAZ,0013000001IeuTI,"Kinki Nippon Tourist Co.,Ltd.",Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0013000001IevqFAAR,0013000001IevqF,Huwise (ex Opendatasoft),Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IevqRAAR,0013000001IevqR,LINKURIOUS,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IewgRAAR,0013000001IewgR,Mortenson Dental Partners,Y,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0013000001Iexe7AAB,0013000001Iexe7,Wellington Regional Stadium Trust (WRST),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Iey4yAAB,0013000001Iey4y,SHIMIZU KANGYO.Corp,Y,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
0013000001IeyI2AAJ,0013000001IeyI2,Surplex GmbH,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Ieyu1AAB,0013000001Ieyu1,ES Media Group,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013000001If0VIAAZ,0013000001If0VI,"Entrelect Co., Ltd.",Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes
0013000001If1D5AAJ,0013000001If1D5,"Mod Op, LLC",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001If1sAAAR,0013000001If1sA,"TNTP, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001If26qAAB,0013000001If26q,TSURUHA HOLDINGS INC.,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No
0013000001If3iCAAR,0013000001If3iC,NOVAIR,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0013000001If78DAAR,0013000001If78D,"DAIKIN INDUSTRIES, LTD.(低温terra)",Y,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
0013000001If7f2AAB,0013000001If7f2,Nuffield Health CRM org,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001If85yAAB,0013000001If85y,(RED) - TECH GRANT,Y,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013000001If89gAAB,0013000001If89g,American Red Cross Biomedical BSF,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001If8NZAAZ,0013000001If8NZ,Blink Payments,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0013000001If9lqAAB,0013000001If9lq,HYPEROPTIC LTD,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IfA2hAAF,0013000001IfA2h,Audacia,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IfAjCAAV,0013000001IfAjC,Epex Spot,Y,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No
0013000001IfBvjAAF,0013000001IfBvj,co-meeting Inc.,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IfByxAAF,0013000001IfByx,BIGLOBE Inc.,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No
0013000001IfGcyAAF,0013000001IfGcy,Yamazakisekizai Inc.,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IfH1jAAF,0013000001IfH1j,"TruMed Systems, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IfI5BAAV,0013000001IfI5B,Loyal Source,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IfMm5AAF,0013000001IfMm5,Think Research Corporation,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0013000001IfOLxAAN,0013000001IfOLx,Lifestyle Communities LTD,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IfUTKAA3,0013000001IfUTK,HELLA GmbH & Co. KGaA (Aftermarket),Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IflXZAAZ,0013000001IflXZ,"Telefonica Global Technology, SAU*.",Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes
0013000001IflrdAAB,0013000001Iflrd,Wamiz,Y,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IfmH2AAJ,0013000001IfmH2,University of Pittsburgh-Of the Commonwealth System of Higher Education,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes
0013000001IfmswAAB,0013000001Ifmsw,Colvent Group,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IfnsOAAR,0013000001IfnsO,Ferrovial Corporacion SA (Cintra),Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IfoD7AAJ,0013000001IfoD7,Saffire,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IfoUNAAZ,0013000001IfoUN,Bob Rogers Travel,Y,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No
0013000001IfyG0AAJ,0013000001IfyG0,Harvey Performance,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IfznSAAR,0013000001IfznS,Werkspot.nl/Instapro ( International),Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
0013000001Ig0haAAB,0013000001Ig0ha,John Paul EMEA (Service Concierge),Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001Ig15hAAB,0013000001Ig15h,Barts Charity,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0013000001Ig3a8AAB,0013000001Ig3a8,Online Capital,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Ig7dbAAB,0013000001Ig7db,GEFIX SNC,Y,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
0013000001Ig7hsAAB,0013000001Ig7hs,"SandS Co.,Ltd.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Ig9lSAAR,0013000001Ig9lS,"HOTEL PRINCESS KYOTO CO.,LTD.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgHxpAAF,0013000001IgHxp,The Social Hub,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0013000001IgKXvAAN,0013000001IgKXv,Australian College of the Arts Pty Ltd,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgLcIAAV,0013000001IgLcI,Alight Solutions LLC,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IgLe4AAF,0013000001IgLe4,"Emulate, Inc.",Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IgPLaAAN,0013000001IgPLa,SOCIETE NATIONALE SNCF,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgPV6AAN,0013000001IgPV6,Altima Telecom,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgQUiAAN,0013000001IgQUi,Blendtek Fine Ingredients,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IgTGUAA3,0013000001IgTGU,Neuberger Berman (HNW Org),Y,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
0013000001IgWXnAAN,0013000001IgWXn,"Huron Consulting Services, LLC.",Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No
0013000001IgX8VAAV,0013000001IgX8V,Origin Energy Services Limited,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgY8NAAV,0013000001IgY8N,Leopard Solutions LLC (main),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgYapAAF,0013000001IgYap,FrieslandCampina (Specialized Nutrition),Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No
0013000001IgYoCAAV,0013000001IgYoC,Stichting Contribuanten Vierstroom,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No
0013000001IgYoNAAV,0013000001IgYoN,Omring,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgYzoAAF,0013000001IgYzo,Heijmans NV,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgZUPAA3,0013000001IgZUP,Fuji Seal Europe BV,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IgZjfAAF,0013000001IgZjf,Brink's Solutions Nederland BV,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013000001IgZmMAAV,0013000001IgZmM,Odido,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes
0013000001IgZnWAAV,0013000001IgZnW,FrieslandCampina Nederland B.V. (CD),Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgZnoAAF,0013000001IgZno,Holland Casino,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001IgZwpAAF,0013000001IgZwp,Landal GreenParks B.V.,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Iga31AAB,0013000001Iga31,Gemeente Amsterdam,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Iga7VAAR,0013000001Iga7V,Woonstad Rotterdam,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgaJcAAJ,0013000001IgaJc,KNLTB,Y,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No
0013000001IgaLCAAZ,0013000001IgaLC,CI,Y,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
0013000001IgaPmAAJ,0013000001IgaPm,Gemeente Tilburg,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013000001Igb7WAAR,0013000001Igb7W,CPaT Global LLC,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgeHmAAJ,0013000001IgeHm,Allegheny Intermediate Unit 3,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001IgeIQAAZ,0013000001IgeIQ,Baristo Máquinas e Serviços LTDA,Y,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
0013000001IgmnDAAR,0013000001IgmnD,Woodlea,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Igo8cAAB,0013000001Igo8c,Nitrogenmuvek Vegyipari Zrt (HU),Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001Igp6mAAB,0013000001Igp6m,Cook County Health & Hospital System,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001Igp9qAAB,0013000001Igp9q,Mental Health America of Colorado,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
0013000001Ih07SAAR,0013000001Ih07S,Harvard University Division of Continuing Education,N,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013000001Ih0t4AAB,0013000001Ih0t4,Pod Point Limited,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001Ih6JgAAJ,0013000001Ih6Jg,EFSA - European Food Safety Authority,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013000001IijkrAAB,0013000001Iijkr,Stephex Stables,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
0013000001Iik3eAAB,0013000001Iik3e,Musement S.p.A.,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001Iil5VAAR,0013000001Iil5V,Resolver,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No
0013000001IimsCAAR,0013000001IimsC,LearnUpon Limited,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001J4UcTAAV,0013000001J4UcT,FOCoS Innovations,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013000001J4XDyAAN,0013000001J4XDy,Etex Services NV,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013000001J4Zf9AAF,0013000001J4Zf9,Bagues (Lier),Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
