ACCT_ID_18,CNTRY_COMBO_ID,GLOBAL_CO_COMBO_ID,ACCT_NM,PRODUCT_TYPE,TOTAL_NCR,FY24Q1,FY24Q2,FY24Q3,FY24Q4,FY25Q1,FY25Q2,FY25Q3,FY25Q4,FY26Q1,FY26Q2,FY26Q3,FY26Q4
00100000000nEZjAAM,aBR300000004F5IGAU,aBR3000000002wrGAA,"ANSYS, Inc.",DataCloud,0.0361125914,0,0,0,0,0,0,0,0,0.0014391173,0.0247714433,0.0057934652,0.0041085656
00100000000nEasAAE,00100000000nEasAAE,aBR3y00000111FlGAI,Datalogics,DataCloud,0.2545487666,0,0,0,0,0,0,0.0257697588,0.065464477,0.1076862001,0.0522591225,0.0032800609,0.0000891473
00100000000nEbSAAU,aBRed000000wIW1GAM,aBRed000000vIxjGAE,Paciolan (main),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000nEbSAAU,aBRed000000wIW1GAM,aBRed000000vIxjGAE,Paciolan (main),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000nEbgAAE,aBR300000004F7hGAE,aBR0M00000008sQWAQ,"Ribbon Communications Operating Company, Inc.",Agentforce,25657.12,0,0,0,0,0,0,0,0,0,0,0,25657.12
00100000000nEbgAAE,aBR300000004F7hGAE,aBR0M00000008sQWAQ,"Ribbon Communications Operating Company, Inc.",DataCloud,48.6684185,0,0,0,0,0,0,0,0,0,0,0,48.6684185
00100000000nEblAAE,aBR300000004Ef8GAE,aBR300000004UfqGAE,Unum Group,DataCloud,138.2436631,0,0,0,0,0,0,0,0.0176180008,0.0039942792,64.81308735,46.61356903,26.7953944
00100000000nEfYAAU,aBR3y000000cFRoGAM,aBR3y00000111G7GAI,Mediaocean (MAIN ORG.),DataCloud,20.73703395,0,0,0,0,0,0,0,0,7.951967129,4.886535324,1.484163239,6.414368256
00100000000nEj9AAE,aBR300000004QHrGAM,aBR300000004UeMGAU,Elekta *,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000nElkAAE,00100000000nElkAAE,00100000000nElkAAE,Carolina Biological Supply Co.,DataCloud,3.788514292,0,0,0,0,0,0.0134773581,0.0053972978,0.4144665801,2.592766071,0.7363380538,0.0216386364,0.0044302945
00100000000nF4UAAU,aBR300000004EWJGA2,aBR300000004VYzGAM,Global Industrial Company,DataCloud,30.56009376,0,0,0,0,0,0,0,0,0.0002937115,2.588275806,20.74047582,7.231048418
00100000000nPmpAAE,aBR3y000000H7RxGAK,aBR0M0000004iKYWAY,Tradeweb Markets LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000nPqsAAE,aBR300000004FEyGAM,aBR300000004VYkGAM,Netflix Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000nPrSAAU,aBR3y000000CkXgGAK,aBR3y000000yNGiGAM,eMarketer   Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000nozvAAA,aBR3y000000H6eSGAS,aBR3y000000yIQEGA2,"Bensussen Deutsch & Associates, Inc.",DataCloud,0.0000231248,0,0,0,0,0,0,0,0,0,0,0,0.0000231248
00100000000oL01AAE,aBRed000000EEfvGAG,aBRed000000GDYLGA4,Mitsubishi Electric Trane HVAC US LLC,Agentforce,1770,0,0,0,0,0,0,0,56,762,614,338,0
00100000000oL01AAE,aBRed000000EEfvGAG,aBRed000000GDYLGA4,Mitsubishi Electric Trane HVAC US LLC,DataCloud,49676.53995,0,0,0,0,0,0,0,0,10536.28851,37064.1514,1745.244706,330.8553373
00100000000oMzqAAE,aBR300000004DNXGA2,aBR300000004VN8GAM,PPG Industries Inc.,DataCloud,2.741972665,0,0,0,0,0,0,0,0,0.0018563276,0.0414658995,2.695702788,0.0029476499
00100000000oyjgAAA,aBR3y0000004wRiGAI,aBR300000008SvCGAU,"Mirantis, Inc.*",DataCloud,14.77060066,0,0,0,0,0,0,0,0,0,0,4.429661054,10.34093961
00100000000pWgbAAE,aBR0M0000004iAdWAI,aBR3y00000110ObGAI,The Manufacturers Life Insurance Company *,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000pZ30AAE,aBR300000004Df2GAE,aBR300000004UiHGAU,"Navistar, Inc",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000pZ30AAE,aBR300000004Df2GAE,aBR300000004UiHGAU,"Navistar, Inc",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000q5tJAAQ,aBR300000004De1GAE,aBR300000004VWoGAM,"Amphenol Charles Industries, Ltd.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000q5tJAAQ,aBR300000004De1GAE,aBR300000004VWoGAM,"Amphenol Charles Industries, Ltd.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000qNKMAA2,aBR300000004DiXGAU,aBR300000004UVoGAM,"PPD Development, L.P.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000r37rAAA,aBR300000004DltGAE,aBR300000004VgEGAU,"Old Dominion Freight Line, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000rkrhAAA,aBRed0000004njjGAA,aBRed00000057x2GAA,Voiant Clinical,DataCloud,1.073516402,0,0,0,0,0,0,0.0000126094,0.1697530538,0.6058894982,0.2934192797,0.0029435534,0.0014984072
00100000000rn5dAAA,00100000000rn5dAAA,00100000000rn5dAAA,Hawthorne Direct LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000sJgGAAU,aBR300000004DLiGAM,aBR300000004UWkGAM,Abbott Laboratories,DataCloud,2.74056438,0,0,0,0,0,0,0,-0.7544675607,3.495031941,0,0,0
00100000000sL5CAAU,aBR300000004OWqGAM,aBR300000008T8hGAE,Piper Sandler & Co,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000sunNAAQ,aBR0M000000LD0eWAG,aBR0M000000bmQzWAI,"Smart Modular Technologies, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000svJLAAY,aBR300000004EMIGA2,aBR300000004VOjGAM,"Edmunds.com, Inc.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000svJLAAY,aBR300000004EMIGA2,aBR300000004VOjGAM,"Edmunds.com, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000tKHPAA2,aBR300000004DQvGAM,aBR300000004VTGGA2,Newell Brands Inc.,Agentforce,43904.32,0,0,0,0,0,0,0,14.3,3069.3,5818.8,25243.9,9758.02
00100000000tKHPAA2,aBR300000004DQvGAM,aBR300000004VTGGA2,Newell Brands Inc.,DataCloud,129.9121882,0,0,0,0,0,0,0,3.708721217,0,0,36.20346694,90
00100000000tLCEAA2,aBR0M00000008sVWAQ,aBR3y0000008dsfGAA,"Surgical Information Systems, LLC",DataCloud,1646.949365,0,0,0,0,0,0.108239463,0.1149981432,4.332493752,619.0496415,421.3303961,348.1246558,253.8889405
00100000000tmVyAAI,aBR3y0000004tkwGAA,00100000000tmVyAAI,"Globalstar, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000uKGxAAM,aBRed0000004cl4GAA,aBRed00000057x4GAA,"Koch Engineered Solutions, LLC",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000uKGxAAM,aBRed0000004cl4GAA,aBRed00000057x4GAA,"Koch Engineered Solutions, LLC",DataCloud,9.452878549,0,0,0,0,0,0,0.0194429082,3.49185667,5.938929726,0.0003083887,0.0008056514,0.0015352052
00100000000uKL2AAM,00100000000uKL2AAM,aBRed000000wQPQGA2,"Wheels, LLC",DataCloud,4246.648463,0,0,0,0,0,0,0,0,0,1395.002742,1838.639599,1013.006122
00100000000uSuhAAE,aBR3y000000HL9YGAW,aBR3y0000008ZuJGAU,"Valcom, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000uVLVAA2,00100000000uVLVAA2,aBR3y000000LEKvGAO,Ross Video Limited,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000uVLVAA2,00100000000uVLVAA2,aBR3y000000LEKvGAO,Ross Video Limited,DataCloud,14.53354273,0,0,0,0,0,0,0,0,0,13.31358334,0,1.219959389
00100000000vGrvAAE,00100000000vGrvAAE,00100000000vGrvAAE,Walker,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000vtvgAAA,aBR3y000000Cj9EGAS,aBR300000004UY5GAM,AIR MILES Loyalty Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000w101AAA,aBR0M000000bqtwWAA,aBR3000000003gTGAQ,"OneSpan North America, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000w6pHAAQ,aBR0M0000004h5VWAQ,aBR30000000Kz3zGAC,Lutron Electronics Co.   Inc.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000w6pHAAQ,aBR0M0000004h5VWAQ,aBR30000000Kz3zGAC,Lutron Electronics Co.   Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000wPtfAAE,aBR3y000000TXbZGAW,aBR3y000000TXbeGAG,PDI Technologies,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000wPtfAAE,aBR3y000000TXbZGAW,aBR3y000000TXbeGAG,PDI Technologies,DataCloud,23730.22098,0,0,0,0,0,0,0,0,0,14597.89401,9083.758233,48.56873317
00100000000weUDAAY,aBR300000004EpDGAU,aBR300000004UWiGAM,Philadelphia Insurance Companies,DataCloud,1.214105893,0,0,0,0,0,0,0,0,0,0.0000148454,0.8339106825,0.3801803648
00100000000whhhAAA,aBR3y000000H7HkGAK,aBR3y00000110YWGAY,"IC System, Inc.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000whhhAAA,aBR3y000000H7HkGAK,aBR3y00000110YWGAY,"IC System, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000wuKNAAY,aBR3y000000CnqwGAC,aBR3y000000sYdLGAU,"Syska Hennessy Group, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000xoKzAAI,aBR3y000000H6rTGAS,aBR0M00000009ZFWAY,Rithum Corporation,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000xoKzAAI,aBR3y000000H6rTGAS,aBR0M00000009ZFWAY,Rithum Corporation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000y4SWAAY,aBR300000004EmrGAE,aBR300000004VG9GAM,Vision Service Plan,Agentforce,1025.24,0,0,0,0,0,0,0,0,0,260.68,588.24,176.32
00100000000y4SWAAY,aBR300000004EmrGAE,aBR300000004VG9GAM,Vision Service Plan,DataCloud,0.1353296953,0,0,0,0,0,0,0,-17.64158802,17.77691771,0,0,0
00100000000yCElAAM,aBR0M000000bmmXWAQ,aBR3y0000010ycTGAQ,"Access Management Services, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000yOjTAAU,00100000000yOjTAAU,00100000000yOjTAAU,Line Drive Unlimited,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000ybIeAAI,aBR300000004FBoGAM,aBR3y000000g5PVGAY,Acosta Inc.*,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000zDyLAAU,aBR3y000000ye2cGAA,aBR30000000TNdjGAG,The Nielsen Company (US) LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000zGAgAAM,aBR300000004DGXGA2,aBR300000004VLBGA2,Design Within Reach Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000000zKSqAAM,aBR300000004FuQGAU,aBR3y0000004xr9GAA,Smiths Business Information Services Ltd c/o John Crane UK Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000000107TmAAI,aBR0M00000006uSWAQ,aBR3y000000xiiBGAQ,M & C RESERVATIONS SERVICES LIMITED,DataCloud,8433.728774,0,0,0,0,0,0,0,0,0,0,5394.845372,3038.883402
001000000011J9DAAU,aBR300000004FpmGAE,aBR300000004VRtGAM,"Agilent Technologies, Inc.",DataCloud,0.0051758,0,0,0,0,0,0,0,0,0.00101675,0.00415905,0,0
001000000011gitAAA,aBR3y000000H7btGAC,aBR300000008U4yGAE,"NISA Investment Advisors, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000011xPdAAI,aBR3y0000000DgjGAE,aBR3y0000008gv9GAA,Insight Partners,DataCloud,34.54525713,0,0,0,0,8.6533544,12.8959942,11.6109911,1.380999951,0.0011329746,0.0008167471,0.0008434307,0.0011243272
001000000012TyoAAE,aBR3y000000CkRAGA0,aBR0M0000004gxlWAA,"Etilize, Inc.",DataCloud,0.3900742202,0,0,0,0,0,0,0,0.0078012259,0.3822729943,0,0,0
001000000012YxJAAU,aBR300000004PAVGA2,aBR3y0000008X3SGAU,"McKinstry Co., LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000012srhAAA,aBR300000004EUXGA2,aBR300000004UeVGAU,Aetna Life Insurance Company,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000012weXAAQ,001000000012weXAAQ,aBRed00000044cxGAA,"Lincoln Investment Planning, LLC",DataCloud,19908.89401,0,0,0,0,0,0,3925.551588,11511.99026,1418.209019,2194.488797,858.6543516,0
001000000012wfZAAQ,aBR3y000000H7azGAC,aBR300000004V9jGAE,Neuberger Berman I&I org,DataCloud,0.0007355318,0,0,0,0,0,0,0.0000000035,0,0.0007339453,0.0000008444,0.0000003693,0.0000003693
001000000012whDAAQ,aBR3y000000H7tTGAS,aBR30000000Kyk4GAC,Security Benefit Life Insurance Company,DataCloud,0.0003726418,0,0,0,0,0,0,0,0,0.0003726418,0,0,0
001000000013NNzAAM,aBR0M000000CbtPWAS,aBR300000008Sv7GAE,"AvidXchange, Inc.",DataCloud,0.0000001348,0,0,0,0,0,0,0,0,0,0,0,0.0000001348
001000000013ONzAAM,aBR300000004QsrGAE,aBR300000004V91GAE,Silicon Laboratories Inc.,DataCloud,0.000005907,0,0,0,0,0,0,0,0,0.000005907,0,0,0
001000000013TWWAA2,aBR0M000000GoLCWA0,aBR0M0000000AZfWAM,HealthEquity (Former WageWorks Org),Agentforce,88.94,0,0,0,0,0,0,0,0,0,0,27.54,61.4
001000000013TWWAA2,aBR0M000000GoLCWA0,aBR0M0000000AZfWAM,HealthEquity (Former WageWorks Org),DataCloud,1323976.755,0,0,0,0,0,2308.173871,195410.9221,127834.3252,146567.5622,118748.9118,878151.5107,-145044.6506
001000000013pRTAAY,aBR3y0000004lG5GAI,aBR3y000000xcRoGAI,SITA Switzerland Sarl,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000013pRTAAY,aBR3y0000004lG5GAI,aBR3y000000xcRoGAI,SITA Switzerland Sarl,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000014AvoAAE,aBR300000004F7AGAU,aBR30000000036xGAA,Sage Global Services Limited - Intacct,DataCloud,280.039813,0,0,0,0,0,43.26642357,151.7221861,85.0512033,0,0,0,0
001000000014W8bAAE,aBR3y0000004p9GGAQ,aBR3y00000111n9GAA,"New England Controls, Inc. (aka Stellix)",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000014WRjAAM,001000000014WRjAAM,aBR300000004Uh2GAE,Viasat Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000014qGQAAY,aBR300000004F6AGAU,aBR300000004UZXGA2,Environmental Systems Research Institute Inc (ESRI).*,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015HOMAA2,aBR3y000000HLgxGAG,aBR3y000000cBFRGA2,Working Solutions,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015HOMAA2,aBR3y000000HLgxGAG,aBR3y000000cBFRGA2,Working Solutions,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015UxhAAE,001000000015UxhAAE,aBR3y000000sYTLGA2,Ubiquity Retirement + Savings,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015UxhAAE,001000000015UxhAAE,aBR3y000000sYTLGA2,Ubiquity Retirement + Savings,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015cgvAAA,aBR300000004DIjGAM,aBR300000004VgOGAU,The New York Times Company - Advertising,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015hqyAAA,aBR300000004DcJGAU,aBR300000004UWVGA2,"Motorola Solutions, Inc.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015hqyAAA,aBR300000004DcJGAU,aBR300000004UWVGA2,"Motorola Solutions, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015q5LAAQ,001000000015q5LAAQ,001000000015q5LAAQ,The RBL Group,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015yzlAAA,aBR300000004DiXGAU,aBR300000004UVoGAM,Thermo Fisher Scientific Inc. - AIG,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000015yzlAAA,aBR300000004DiXGAU,aBR300000004UVoGAM,Thermo Fisher Scientific Inc. - AIG,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000000163U3AAI,aBR300000004DruGAE,aBR300000000375GAA,Nippon Express U.S.A.   Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000000164OiAAI,aBR300000004DJlGAM,aBR300000004UWBGA2,"S&P Global, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000016OdwAAE,aBR300000004F0cGAE,aBR300000004VZBGA2,"eVestment Alliance, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000017KqnAAE,aBR300000004OC9GAM,aBR3y0000008cDMGAY,Cyncly - 20-20 Technologies Inc. (MAIN),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000017LU2AAM,aBR3y000000yedzGAA,aBR300000004V3mGAE,"Anheuser-Busch Companies, LLC*",DataCloud,0.000374482,0,0,0,0,0,0,0,0,0.0002968536,0.0000516592,0.0000259692,0
001000000017PhDAAU,aBR300000004E4PGAU,aBR300000004V5XGAU,"Avnet, Inc.",DataCloud,0.0077417734,0,0,0,0,0,0,0,0,0,0,0,0.0077417734
001000000017PhqAAE,aBR300000004DzpGAE,aBR30000000Kyl7GAC,"JM Family Enterprises, Inc. - SETF SVC & MC Org",DataCloud,0.0000156308,0,0,0,0,0,0,0.0000153614,0.0000002694,0,0,0,0
001000000017b64AAA,aBR3y000000H8AtGAK,aBR3y0000008rL6GAI,"Trintech, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000017hniAAA,aBR3y000000CftmGAC,aBR3y00000112VYGAY,Sprague Pest Solutions,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001000000017xToAAI,aBR3y000000CiFVGA0,aBR3y000000yGTAGA2,Geographic Expeditions,DataCloud,0.0064328579,0,0,0,0,0,0,0.0011332458,0.0013788587,0.0010776524,0.0013292753,0.0008315453,0.0006822804
001000000018f72AAA,aBR3y000000HEnLGAW,aBR3y00000112YZGAY,GLS US,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001972OAAQ,aBR3y00000113seGAA,aBR3y000001125EGAQ,"Kratos Communications, Inc",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001AIAEAA4,aBR3y000000HKNRGA4,aBR3y000000c9ZsGAI,ChyronHego,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001AefyAAC,aBR3y0000004kOQGAY,aBRed000000w5sIGAQ,Collectors Holdings,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001AeiNAAS,aBR300000004Ex5GAE,aBR300000008Tt7GAE,Hilton Reservation & Contact Center (HRCC),DataCloud,0.0000126199,0,0,0,0,0,0,0.0000126199,0,0,0,0,0
00100000001BDFYAA4,aBR300000004DWLGA2,aBR300000004Vh2GAE,The Toro Company,Agentforce,28,0,0,0,0,0,0,0,0,22,6,0,0
00100000001BDFYAA4,aBR300000004DWLGA2,aBR300000004Vh2GAE,The Toro Company,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001BijMAAS,aBR300000004ESrGAM,aBR300000004VNPGA2,Starbucks Corporation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001BijMAAS,aBR300000004ESrGAM,aBR300000004VNPGA2,Starbucks Corporation,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001Bl69AAC,aBR300000004XNHGA2,aBR3y0000008adXGAQ,Marketron Broadcast Solutions,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001ButZAAS,aBR300000004EycGAE,aBR30000000KyvlGAC,Choice Hotels International   Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001C4yxAAC,aBRed000000ETGfGAO,aBR3y000000yj0WGAQ,"Professional Disposables International, Inc",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CCmqAAG,aBR300000004EsrGAE,aBR300000004VSHGA2,CBRE Inc. (GWS - Corporate Roll Up 00D00000000hepa),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CO3XAAW,aBR3y000000H7TgGAK,aBR3y000000yd0aGAA,Manhattan Telecommunications Corporation LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CZZWAA4,aBR3y000000gFjpGAE,aBR3y000000g7AMGAY,Optimizely North America Inc,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CZZWAA4,aBR3y000000gFjpGAE,aBR3y000000g7AMGAY,Optimizely North America Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwNbAAK,aBR3y000000yhFKGAY,aBR3y000000yd7QGAQ,Seagate Technology LLC,DataCloud,0.0265048663,0,0,0,0,0,0,0,0,0.0030030709,0.0092168359,0.0090952983,0.0051896612
00100000001CwNeAAK,aBR300000004PVzGAM,aBR300000008TjBGAU,Adventist Health System,DataCloud,25616.89341,0,0,1414.686897,915.6399437,13667.56764,3784.283052,1607.672945,1065.394869,1081.125414,897.0182772,715.6867599,467.8176162
00100000001CwNfAAK,aBR3y000000yfmCGAQ,aBR0M000000GqAiWAK,"FreedomRoads, LLC",Agentforce,148,0,0,0,0,0,0,0,0,0,0,0,148
00100000001CwNfAAK,aBR3y000000yfmCGAQ,aBR0M000000GqAiWAK,"FreedomRoads, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwNhAAK,aBR300000004DpNGAU,aBR300000004VVgGAM,Alaska Airlines,DataCloud,0.0000012353,0,0,0,0,0,0,0,0,0.0000001123,0.0000003369,0.0000003369,0.0000004492
00100000001CwNpAAK,aBR300000004EyjGAE,aBR300000004VcTGAU,Boyd Gaming Corporation,DataCloud,17286.03035,0,0,0,0,0,0,0,158.1432157,1818.848209,3552.433532,10240.86064,1515.744754
00100000001CwO0AAK,aBR3y000000HGTWGA4,aBR0M000000CamVWAS,"Getty Images (Seattle), Inc*",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwOEAA0,aBR30000000L836GAC,aBR300000004VPYGA2,"MGM Resorts International Operations, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwOiAAK,aBR300000004EQ7GAM,aBR300000004V8iGAE,"Williams-Sonoma, Inc.",Agentforce,958850,0,0,0,0,0,0,0,0,0,4877,277953,676020
00100000001CwOiAAK,aBR300000004EQ7GAM,aBR300000004V8iGAE,"Williams-Sonoma, Inc.",DataCloud,1330.366251,0,0,0,0,0,0,0,0,0,5.4606145,485.6810167,839.2246196
00100000001CwPPAA0,aBR300000004EmiGAE,aBR300000004UfnGAE,California Physicians' Service d/b/a Blue Shield of California,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwPTAA0,aBR300000004EG9GAM,aBR300000008T87GAE,Central Garden & Pet Company *,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwPaAAK,aBR300000004DiTGAU,aBR30000000KyusGAC,Coherent Corp.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwPaAAK,aBR300000004DiTGAU,aBR30000000KyusGAC,Coherent Corp.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwQMAA0,aBR300000004DhiGAE,aBR300000008T7zGAE,"The Greenbrier Companies, Inc.",DataCloud,3.606325203,0,0,0,0,0,0,0,0,0,0,0.4264545364,3.179870666
00100000001CwQdAAK,aBR300000004CyvGAE,aBR300000008U46GAE,J.R. Simplot Company,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwQkAAK,aBR300000004F45GAE,aBR300000008TpVGAU,"Trueblue, Inc.",Agentforce,6.4,0,0,0,0,0,0,0,0,0,6.4,0,0
00100000001CwQkAAK,aBR300000004F45GAE,aBR300000008TpVGAU,"Trueblue, Inc.",DataCloud,1528.444431,0,0,0,0,0,0,314.0031289,26.18897944,0,210.9716024,652.8390783,324.4416421
00100000001CwRFAA0,aBR3y0000004q5SGAQ,aBR3y0000008Wo7GAE,"Morrison & Foerster, LLP",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwRMAA0,aBR300000004EOqGAM,aBR300000004VO5GAM,"Nordstrom, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwRqAAK,00100000001CwRqAAK,aBR3y0000010wo8GAA,Roseburg Forest Products Co*,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwRxAAK,aBR300000004F3lGAE,aBR300000004UW1GAM,Robert Half International Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwSvAAK,aBR300000004DctGAE,aBR30000000KyudGAC,Qorvo US Inc.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001CwSvAAK,aBR300000004DctGAE,aBR30000000KyudGAC,Qorvo US Inc.,DataCloud,9.759489848,0,0,0,0,0,0,0,0,0,0,5.720904166,4.038585682
00100000001CwTNAA0,aBR3y00000116nRGAQ,aBR3y0000010xTQGAY,West Marine Products Inc.,DataCloud,117444.1101,0,0,0,0,6816.197447,59626.94174,34201.94957,16799.02134,0,0,0,0
00100000001DUQrAAO,aBR300000004F3yGAE,aBR300000004UW8GAM,"Allegis Group, Inc.**",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001DURSAA4,aBR300000004DOZGA2,aBR300000008OJrGAM,Extreme Networks Inc. (MAIN),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001DURSAA4,aBR300000004DOZGA2,aBR300000008OJrGAM,Extreme Networks Inc. (MAIN),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001Dr4aAAC,aBR3y0000011K29GAE,aBR3y000000CduwGAC,AlticeUSA / Optimum,DataCloud,0.0002842,0,0,0,0,0,0,0,0,0.0002842,0,0,0
00100000001E0joAAC,aBRed000001Pr5NGAS,aBR3y000000HUzWGAW,Economic Development Board (Singapore Global Network),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
00100000001E1OPAA0,aBR300000004F2ZGAU,aBR300000004Uh1GAE,"Heidrick & Struggles International, Inc.",DataCloud,3492.4982,0,0,0,0,0,0,0,1764.435324,-82.46331273,313.8100192,1011.939171,484.7769993
