ACCT_ID_18,ACCT_NM,COMBO_COMPANY_ID_18,CY_AFDC_AOV,CY_DC_AOV,CY_DC_C360_AOV,CY_DC_MKT_AOV,CY_DC_C360_AO_AOV,CY_DC_MKT_AO_AOV,CY_DC_CDP_AOV,Legacy CDP
0013000001C9xLcAAJ,International Olympic Committee,0013000001C9xLcAAJ,1786920,1786920,0,1772520,0,14400,0,Other
0013y00001dy4ImAAI,Shinyoung Wacoal Inc. (MC),aBR3y000000sZz7GAE,96000,96000,0,0,0,0,96000,Legacy CDP
001ed000006IPe3AAG,Nissan Mexicana SA de CV,aBR300000004fkJGAQ,97056,42806,42806,0,0,0,0,Other
0013000000ALdWoAAL,"TaylorMade Golf Company, Inc. (MAIN ACCOUNT)",aBR0M000000CdRXWA0,693434.5403,522674.5403,0,439874.5403,0,82800,0,Other
0013000001CAsqJAAT,Snowleader,aBR3y000000CpQhGAK,82700.5811,13862.5192,13862.5192,0,0,0,0,Other
0013y00001chXM9AAM,NSW Department of Education (Main Corp Org),aBR0M000000boGvWAI,297023.8834,297023.8834,212451.4592,0,84572.4242,0,0,Other
0013000000M1REXAA3,Merseyside Police,0013000000M1REXAA3,12339.6295,12339.6295,0,12339.6295,0,0,0,Other
0013000000RaHhWAAV,"MongoDB, Inc.",aBR0M000000GnszWAC,249333.3333,66000,66000,0,0,0,0,Other
00130000000cS3sAAE,FORD OTOMOTIV SANAYI ANONIM SIRKETI,00130000000cS3sAAE,150203.6459,150203.6459,0,132203.6459,0,18000,0,Other
00130000005mDAmAAM,Nihon M&A Center Holdings Inc.,aBR3y00000056FGGAY,44049.0413,43660.944,43660.944,0,0,0,0,Other
0013000000Zm7ocAAB,Gonzaga University (Student Success & Advancement),aBR0M000000CaeuWAC,67965.3875,67965.3875,67741.2893,224.0982,0,0,0,Other
0013y00001g82d4AAA,Harvard University Division of Continuing Education,aBR30000000L82YGAS,60750,750,0,0,750,0,0,Other
0013000001CAynRAAT,Cirrus,aBR3y000000XqtpGAC,1736.1765,1038.2161,0,1038.2161,0,0,0,Other
0010M00001UEbXpQAL,"Pantero, Inc.",0010M00001UEbXpQAL,5500,500,500,0,0,0,0,Other
0013000001GYSt5AAH,"RevolutionParts, Inc.",0013000001GYSt5AAH,6000,1000,1000,0,0,0,0,Other
0013y00001eEcFsAAK,Alinghi 3,0013y00001eEcFsAAK,690.2631,690.2631,690.2631,0,0,0,0,Other
0013000000hJSRoAAO,"Granite Telecommunications, LLC",aBR300000004DsrGAE,70000,60000,60000,0,0,0,0,Other
0010M00001W8TmgQAF,Flow Control Holdings,aBR3y000000PDgwGAG,42000,42000,42000,0,0,0,0,Other
0013000001NXlEKAA1,Maryville University of St. Louis,aBR0M0000004gHnWAI,87234.7076,87234.7076,0,84762.7076,0,2472,0,Other
0013y00001cEKapAAG,Barco NV,aBR300000004LuSGAU,16732.4188,690.6333,690.6333,0,0,0,0,Other
0013y00001erMN1AAM,Demo 2023,0013y00001erMN1AAM,1076,676,400,0,0,0,0,Other
0013000001GUlhBAAT,Lanza Commercio Detergenza S.a.p.a.,0013000001GUlhBAAT,18868.1441,18868.1441,18868.1441,0,0,0,0,Other
00130000016g13LAAQ,Voortman Steel Machinery BV,aBR3y000000h4p3GAA,424.8398,424.8398,424.8398,0,0,0,0,Other
0013y00001eC1ubAAC,Saddle Rock Legal Group,0013y00001eC1ubAAC,70525,48000,48000,0,0,0,0,Other
0013y00001cNQIIAA4,Searce Cosourcing Services Pvt. Ltd. Org 2,aBR3y000000bsumGAA,18622.7724,637.8693,637.8693,0,0,0,0,Other
00130000002xJvWAAU,Belambra Holding B2C,aBR3y000000HBvHGAW,10943.6102,10943.6102,10943.6102,0,0,0,0,Other
0013000000HljIuAAJ,Varma Mutual Pension Insurance Company,0013000000HljIuAAJ,46293.3231,46293.3231,46293.3231,0,0,0,0,Other
0013000000rnvEkAAI,MOL Magyar Olaj-és Gázipari Nyrt.,aBR300000008QfjGAE,507348.0914,507348.0914,0,492901.9481,0,14446.1433,0,Other
001ed00000jfAeLAAU,FIMPE,001ed00000jfAeLAAU,720,720,0,0,0,720,0,Other
0013000000Zjai8AAB,"Alzheimer's Disease and Related Disorders Association, Inc.",aBR30000000PBPkGAO,193028.0511,193028.0511,0,190628.0511,0,2400,0,Other
0010M00001PE3JMQA1,Hinode,aBR3y000000LI6tGAG,9511.1192,9511.1192,0,9511.1192,0,0,0,Other
0013000000rp4gaAAA,Previ,0013000000rp4gaAAA,72721.8383,63236.3811,0,0,0,0,63236.3811,Legacy CDP
00130000002xYO9AAM,"Rockler Companies, Inc.",aBR3y000000H7qRGAS,143957.0256,61457.0256,0,52457.0256,0,9000,0,Other
0013000000Iknt9AAB,Companhia Energética de Minas Gerais - CEMIG,aBR0M00000006K5WAI,64950.8846,54568.7008,0,52344.1756,0,2224.5252,0,Other
0010M00001SHyeIQAT,Meilleurtaux Placement SAS,aBR3y000000HIsiGAG,7551.3931,7551.3931,7551.3931,0,0,0,0,Other
0013000000hJVzFAAW,Laboratoires Rivadis Sas,aBR30000000XaVvGAK,96417.0629,60279.8163,0,60279.8163,0,0,0,Other
0010M00001SHwPuQAL,Foxway AB,aBR3y00000114CvGAI,35631.0137,35631.0137,33899.3374,0,1731.6763,0,0,Other
0013000001CDkWfAAL,School of Visual Arts (MAIN),aBR0M000000CagKWAS,9375,6375,6375,0,0,0,0,Other
0013000001IgPLaAAN,SOCIETE NATIONALE SNCF,aBR300000004I2sGAE,680529.3592,680529.3592,47880.21,0,632649.1492,0,0,Other
0013y00001cMwGfAAK,Japan Corporate Advisory Institute,0013y00001cMwGfAAK,41639.604,41235.336,41235.336,0,0,0,0,Other
0013000000Zjac0AAB,YMCA of San Francisco*,aBR0M000000LCJqWAO,26276,1276,1276,0,0,0,0,Other
0013000001GUWL0AAP,Loomis AB,aBR3y000000HDRKGA4,28086.9153,28086.9153,0,28086.9153,0,0,0,Other
0010M00001QlLsXQAV,"JAKALA SPAIN AND LATAM, S.L.",0010M00001QlLsXQAV,18788.1944,18788.1944,0,0,0,0,18788.1944,Legacy CDP
0010M00001SImsIQAT,PRESIDENT INC.(main),aBR3y00000051xcGAA,88854.8722,88854.8722,0,88631.7163,0,223.1559,0,Other
0010M00001WYmd1QAD,Columbia Bank,aBR300000004EavGAE,177856,177856,37120,0,140736,0,0,Other
0013y00001dOIEqAAO,North Carolina CC System-Workforce Development,aBRed000000BhPqGAK,42000,42000,42000,0,0,0,0,Other
0013y00001d7H6VAAU,Aristo Pharma GmbH,aBR30000000XeF2GAK,164948.6915,164948.6915,0,0,0,0,164948.6915,Legacy CDP
0013000001Kc0bGAAR,MFM INVESTMENT Ltd Italian Branch,0013000001Kc0bGAAR,78720.5372,1094.4048,1094.4048,0,0,0,0,Other
0010M00001UM1l0QAD,Mizuno EMEA Corporation BV,0010M00001UM1l0QAD,61676.6417,61676.6417,0,61676.6417,0,0,0,Other
0013000000M1ZnLAAV,University of Missouri - Saint Louis,aBR30000000PAxlGAG,4276,4276,2500,1500,276,0,0,Other
0010M00001QkrMtQAJ,Medecins Sans Frontieres Australia Limited,aBR3y0000000O72GAE,46455.1001,46455.1001,0,23743.7359,0,22711.3642,0,Other
0013000000GIhu6AAD,Thai Life Insurance Public Company Limited,aBRed00000088QDGAY,28320,28320,28320,0,0,0,0,Other
0013y00001g9J7qAAE,EINA - Centre Universitari de Disseny i Art de Barcelona,aBRed0000004i2TGAQ,3447.3751,3447.3751,0,3447.3751,0,0,0,Other
0013y00001cSXuuAAG,American National University,aBR0M000000GvzVWAS,26387.1314,26387.1314,24587.1314,0,1800,0,0,Other
0013000000GKlWrAAL,Terrapinn holdings ltd,0013000000GKlWrAAL,77667.4878,69284.3144,0,53565.8644,0,15718.45,0,Other
0010M00001Sel1zQAB,Ennovative Pty Ltd - ISV Edition,aBR3y0000004kWdGAI,5939.0217,734.3341,473.1534,0,261.1807,0,0,Other
0013000000ro3SCAAY,OPENLANE,aBR3y000000CnWXGA0,171993.3984,145936.1348,0,0,0,0,145936.1348,Legacy CDP
0013000000M12uAAAR,MSC Mediterranean Shipping Company S.A.,aBR300000004N1VGAU,34670.7441,34670.7441,0,32832.144,0,1838.6001,0,Other
0013000000RZTzrAAH,Oxford Nanopore Technologies,0013000000RZTzrAAH,94039.4174,50833.8779,49729.8779,0,1104,0,0,Other
0013y00001YbVF9AAN,Cochlear Limited,aBR300000004CJTGA2,71453.4,71453.4,0,71453.4,0,0,0,Other
0013y00001epV0sAAE,The Scout Association Of Australia/Western Australian Branch,0013y00001epV0sAAE,2502.9486,2502.9486,0,458.9258,0,2044.0228,0,Other
0013y00001fZbIgAAK,"UZABASE, INC.",aBR3y000000yh0tGAA,341.381,186.5459,186.5459,0,0,0,0,Other
00130000016isxdAAA,"SETAGAYA SHIZEN SHOKUHIN, K.K.",00130000016isxdAAA,365021.9061,295885.3663,0,0,0,0,295885.3663,Legacy CDP
00100000001HioZAAS,Duke Energy Business Services LLC (MAIN),aBR300000004DvfGAE,458540,458540,0,67700,0,390840,0,Other
00130000016hbPjAAI,"Focus Advisors, Inc",00130000016hbPjAAI,18360,18360,18360,0,0,0,0,Other
0013000001MnrE4AAJ,Steelcase MAIN,aBR300000004DGeGAM,150000,150000,0,150000,0,0,0,Other
0013y00001dXO3gAAG,Adalvo Ltd.,aBRed0000003LBBGA2,105205.8629,105205.8629,0,26408.7173,0,78797.1456,0,Other
0013000001KaZNzAAN,audibene GmbH,aBR3y000000HBQMGA4,820.8036,820.8036,0,0,820.8036,0,0,Other
00100000001axhaAAA,"General Motors Holdings, LLC",aBR300000004C9MGAU,619786.8681,591776.6558,80036.7287,442173.6277,0,69566.2994,0,Other
0013000000Zjs4kAAB,Clube de Regatas do Flamengo,aBR3y000000HDvXGAW,1040.8394,1040.8394,1040.8394,0,0,0,0,Other
0013y00001cFZgtAAG,Express Wash Concepts,aBR3y000000kBe2GAE,200499.4761,118646.6535,88766.4234,4200.2301,3600,22080,0,Other
0013y00001d9OgDAAU,Allura y peimondt,0013y00001d9OgDAAU,1313.2858,1313.2858,0,1313.2858,0,0,0,Other
0013000001Jxw2nAAB,Hotel & Tourism Management PTY. LTD,0013000001Jxw2nAAB,141115.3245,141115.3245,0,132030.7788,0,9084.5457,0,Other
0013000001J60f3AAB,Sammode,0013000001J60f3AAB,2785.155,1691.7487,1691.7487,0,0,0,0,Other
0013000000HkmgZAAR,Prodigios Interactivos S.A.,aBR300000004NGoGAM,56416.5675,56416.5675,0,53789.9959,0,2626.5716,0,Other
0013y00001g8jMjAAI,Logitech Europe S.A,aBR300000004DZTGA2,1179000,1059000,0,0,0,0,1059000,Legacy CDP
00130000002xciaAAA,First Horizon Bank,aBR300000004EXzGAM,987437.3887,987437.3887,14854.5079,970782.8808,0,1800,0,Other
0010M00001WYAw7QAH,"Fidelity Information Services, LLC",aBR300000004F5zGAE,1375365.329,1157084.934,263855.4217,866469.5126,0,26760,0,Other
0013000000rnxFBAAY,PatientPoint (Orange Org),aBR3y000000H7i3GAC,17776,17776,17776,0,0,0,0,Other
0013000001L5xJpAAJ,GlobeNet Travel*,aBR3y0000004kkXGAQ,3548.6507,3548.6507,0,3548.6507,0,0,0,Other
00130000016hbSTAAY,Concordia Plan Services,aBR300000004PJlGAM,98990.1424,81000,81000,0,0,0,0,Other
0013y00001cyfwcAAA,Oxfam Mexico A.C. RFC: OME960319729 -,aBRed0000004wOuGAI,700.22,700.22,700.22,0,0,0,0,Other
00130000016hsajAAA,Blackbaud,aBR300000004F6RGAU,51595,19095,19095,0,0,0,0,Other
0013000000NPQyQAAX,"Joban Kosan Co.,Ltd.",aBR3y0000004zdGGAQ,42513.0654,42513.0654,0,42513.0654,0,0,0,Other
00130000016glLvAAI,"Aboff's, Inc.",00130000016glLvAAI,16900,16900,0,16900,0,0,0,Other
0013000000ILaP6AAL,Dun & Bradstreet Information Services India Pvt Ltd,0013000000ILaP6AAL,59451.8133,59451.8133,0,56122.9964,0,3328.8169,0,Other
0010M00001PE4rVQAT,QUIBIM SOCIEDAD LIMITADA.,0010M00001PE4rVQAT,901.4393,901.4393,0,0,0,901.4393,0,Other
00130000002x8XwAAI,Kruger Products Inc,aBR0M000000bmHTWAY,349050,268500,0,0,0,0,268500,Legacy CDP
0010M00001U3yIlQAJ,Beta Bionics,aBR3y000000wlmnGAA,1247.1,1247.1,1247.1,0,0,0,0,Other
0010M00001P0PDnQAN,"United Airlines, Inc.",aBR300000004DpBGAU,40712.8985,40712.8985,0,40712.8985,0,0,0,Other
0013000001GUMt5AAH,S. Karger AG,aBR30000000Xg3EGAS,45965.0016,45965.0016,45965.0016,0,0,0,0,Other
00100000001KsQCAA0,Six Flags Entertainment Corporation,aBRed0000004pC5GAI,288150,21250,21250,0,0,0,0,Other
0013y00001fvAazAAE,Proquire LLC,aBR300000004Fk5GAE,133002,32002,1902,100,30000,0,0,Other
0013000001GWY0DAAX,O.P.A.P. GREEK ORGANIZATION OF FOOTBALL PROGNOSTICS S.A (B2C Org),aBR3y000000HAuZGAW,79709.5149,72271.6378,0,67018.4948,0,5253.143,0,Other
0013000000NQA8TAAX,"TerraSky Co., Ltd.(main)",aBR3y00000057XqGAI,24409.1443,21392.466,0,21392.466,0,0,0,Other
0013000001CDygNAAT,JFE ENGINEERING CORPORATION(産業機械事業),aBR30000000L6BgGAK,47501.49,43660.944,43660.944,0,0,0,0,Other
0013000000ZkDbMAAV,Grand Ole Opry,aBR3y000000H7rVGAS,95760,95760,0,95760,0,0,0,Other
00130000002x9LyAAI,Groupe Atlantic UK & ROI,aBR3y000000HDiaGAG,72937.5029,44011.6602,44011.6602,0,0,0,0,Other
0010M00001U3rJnQAJ,"Monogram Health, Inc.",aBR3y00000116kuGAA,353106,183606,141276,42330,0,0,0,Other
0013y00001cfxJvAAI,Coterie Insurance,aBR3y000000btanGAA,42350,9850,8050,0,1800,0,0,Other
0010M00001V6YLxQAN,Thermo Fisher Scientific Inc.,aBR300000004DiXGAU,290234.9452,75181.3412,75181.3412,0,0,0,0,Other
0010M00001XyR46QAF,e.optimum AG,0010M00001XyR46QAF,6970.4649,6970.4649,6970.4649,0,0,0,0,Other
0013000000RXdxcAAD,Lucet,aBR0M000000Xp4jWAC,108078.2374,108078.2374,0,108078.2374,0,0,0,Other
0013000001He5wTAAR,NETERRA EOOD,0013000001He5wTAAR,715.1159,715.1159,596.6949,118.421,0,0,0,Other
0013000000Gu2qkAAB,AXA Ireland Ltd.,aBR300000004LZ5GAM,201723.0566,179788.8205,0,0,0,0,179788.8205,Legacy CDP
0013000000JITj2AAH,PASSEPARTOUT S.P.A.,aBR3y000000wkUwGAI,255.1282,255.1282,255.1282,0,0,0,0,Other
0013000000FL0jxAAD,Foodstuffs North Island Limited,aBR3000000001rLGAQ,10916.2829,1924.4946,1648.4946,0,276,0,0,Other
0010M00001WZ3EoQAL,Blue Cross and Blue Shield of North Carolina,aBR300000004EmhGAE,516019.5489,502378.1473,108208.1941,159971.9855,61682.2968,35231.7109,0,Other
00130000002xbLLAAY,NAMSA - Parent Acct,aBR0M0000004h2CWAQ,85321.3028,85000,85000,0,0,0,0,Other
0013y00001eqNXdAAM,AGRIMONTANA INTERNATIONAL,0013y00001eqNXdAAM,3782.7439,3782.7439,3782.7439,0,0,0,0,Other
0013000000rpkHGAAY,Joyce Meyer Ministries,0013000000rpkHGAAY,249653.6924,109000,0,109000,0,0,0,Other
0013000001GgznTAAR,Walo Bertschinger Central AG,aBR300000004N1RGAU,7857.7041,2276.2397,2276.2397,0,0,0,0,Other
0013y00001cMw6zAAC,JSOL CORPORATION,aBR3y00000057EbGAI,9521.3199,1435.9599,1435.9599,0,0,0,0,Other
0013y00001fSlgVAAS,"Golfzon County Co.,LTD. (MC)",aBR3y000000HOWWGA4,74420.96,74420.96,0,71600,0,2820.96,0,Other
0013000000IkiBPAAZ,Grupo ADO,aBR3y0000004kJoGAI,41250,37750,37750,0,0,0,0,Other
0010M00001QkcP4QAJ,The Boeing Company,aBR300000004Dh5GAE,71882.944,50000.04,50000.04,0,0,0,0,Other
00130000009lkTXAAY,Banco Popular,aBR0M000000LBWXWA4,400085.5,375247.5,0,318247.5,0,57000,0,Other
0013y00001dxf3xAAA,SchoolsFirst FCU,aBR0M000000GoyNWAS,44619.4388,44619.4388,44619.4388,0,0,0,0,Other
00130000009wxMbAAI,DECATHLON SE,aBR300000004HtlGAE,6075.1397,6075.1397,0,6075.1397,0,0,0,Other
0013000000ZknYTAAZ,GDIT / General Dynamics Information Technology (Primary Account),aBR0M000000GofVWAS,10350,5175,5175,0,0,0,0,Other
0013000000RYbGfAAL,ITAU UNIBANCO S.A.,aBR300000004RnRGAU,3342384.658,3342384.658,0,2574426.54,0,767958.118,0,Other
0013000000K88w0AAB,Prime Financial Group,aBR30000000XbEaGAK,41959.2455,41959.2455,41959.2455,0,0,0,0,Other
0013000000IknbyAAB,Scotiabank Colpatria S.A. (Data Cloud),aBR3y0000008XaLGAU,50517.9915,50517.9915,0,45717.9915,0,4800,0,Other
00100000001CwQkAAK,"Trueblue, Inc.",aBR300000004F45GAE,258865.146,193265.146,0,153665.146,0,39600,0,Other
0013000000NRiDMAA1,TeamSpirit Inc.,aBR3y0000004zlPGAQ,5004.9061,5004.9061,5004.9061,0,0,0,0,Other
0013000001GUWvsAAH,Suavinex Group SL,0013000001GUWvsAAH,6156.027,6156.027,6156.027,0,0,0,0,Other
0013000000RXQoMAAX,"PRIO ENERGY, S.A.",0013000000RXQoMAAX,45965.0016,45965.0016,0,45965.0016,0,0,0,Other
00100000002CrVuAAK,NCL (Bahamas) Ltd.,aBR3y000000ye30GAA,1098398,1098398,0,1098398,0,0,0,Other
00130000016jpeRAAQ,Hästens Limited,aBR3y0000004ukUGAQ,102184.4565,96061.3814,82928.5238,0,0,13132.8576,0,Other
0013000001GWA7uAAH,CORE Foodservice,aBR300000004FBoGAM,59400,59400,59400,0,0,0,0,Other
0010M00001QnNbiQAF,Medely,aBR3y0000004pq9GAA,43067.5,43067.5,0,43067.5,0,0,0,Other
0013y00001gCsB2AAK,OhioDAS - OIT - eLicensing Org 2,aBR0M000000CchyWAC,50000,37500,37500,0,0,0,0,Other
0013y00001eux6mAAA,REWE Digital GmbH - ZooRoyal 2.0,aBR30000000Xd2MGAS,132987.669,132987.669,0,132987.669,0,0,0,Other
0010M00001Xy64IQAR,Baptist Health South Florida,aBR300000004FOpGAM,342603.6,191603.64,0,116250,15077.64,60276,0,Other
0013000000NPgoDAAT,DELTA DORE,0013000000NPgoDAAT,34613.8445,3146.7131,3146.7131,0,0,0,0,Other
0010M00001VMZydQAH,Zurich Life Assurance Plc,aBR300000004U5LGAU,130652,30650,20750,0,9900,0,0,Other
001ed00000cLOkbAAG,Walnut Creek Luxury Cars LLC,001ed00000cLOkbAAG,562.5,562.5,375,187.5,0,0,0,Other
0013000000AbbTGAAZ,Reece Australia Pty LTD,aBR300000004CDvGAM,10244.9972,518.5593,518.5593,0,0,0,0,Other
00130000007Ela7AAC,"United Site Services, Inc.",00130000007Ela7AAC,125667.8832,125667.8832,0,125667.8832,0,0,0,Other
0010M00001ULsv5QAD,"Reyes Holdings, L.L.C.",aBR300000004EF1GAM,23944.3132,3133.0662,2370,763.0662,0,0,0,Other
0013000001L6HoFAAV,Prosumia,aBR3y000000bt8GGAQ,166146,166146,95550,2400,62436,5760,0,Other
0013000001L6Gw8AAF,"Kao Industrial (Thailand) Co., Ltd.",0013000001L6Gw8AAF,42560,42560,0,39200,0,3360,0,Other
0010M00001QkQJzQAN,Polestar performance AB,0010M00001QkQJzQAN,164545.1983,162274.7783,0,137887.0034,0,24387.7749,0,Other
0013000001NXB1LAAX,RE/MAX Germany - REF Real Estate Franchise GmbH,0013000001NXB1LAAX,7989.155,7989.155,0,6675.8692,0,1313.2858,0,Other
0013y00001cNPKmAAO,Crohns & Colitis Foundation Inc.,aBR30000000PBTWGA4,67114.5235,57120,0,48000,0,9120,0,Other
0010M00001SJ16rQAD,"Fisher Asset Management, LLC (d/b/a Fisher Investments)",aBR0M000000GzMnWAK,116001.6884,116001.6884,0,116001.6884,0,0,0,Other
0013000001CAtWKAA1,Twist BioScience Corporation,aBR3y000000btHBGAY,46285.0019,46285.0019,0,42685.0019,0,3600,0,Other
00130000000T6hNAAS,memoryBlue,aBR3y0000004vC1GAI,17583.9416,8791.9708,8791.9708,0,0,0,0,Other
0010M00001SIwbSQAT,Fulton Financial Corporation (nCino Org),aBR300000004EtUGAU,319169.3791,319169.3791,0,315857.3791,0,3312,0,Other
001ed000009gz6jAAA,CLIENT CO SERVIÇOS DE REDE NORDESTE S.A,aBR3y000000yfSiGAI,736119.7134,736119.7134,0,616656.4666,0,119463.2468,0,Other
0013y00001cHWDUAA4,Brookfield Corporation,aBR3y000000H6HWGA0,5776,5776,5776,0,0,0,0,Other
001300000082qyFAAQ,Skan AG,001300000082qyFAAQ,20355.9293,17729.3578,17729.3578,0,0,0,0,Other
0013y00001f61STAAY,CH-Media B2C,aBR30000000XirKGAS,148153.4831,51332.3592,0,40563.416,0,10768.9432,0,Other
0013y00001cbBKGAA2,Grupo Cimarron,0013y00001cbBKGAA2,992.3438,992.3438,992.3438,0,0,0,0,Other
0013000000RYstOAAT,"Wellesley Information Services, LLC",aBR3y000000TRSRGA4,95400,95400,0,94680,0,720,0,Other
0013000000IkqzmAAB,Scotiabank Chile,aBR3y000000HE2oGAG,18750,18750,18750,0,0,0,0,Other
001ed00000DZtJtAAL,"Versant Media, LLC",aBR300000004C9KGAU,868662.38,768662.38,249662.38,0,519000,0,0,Other
0010M00001WACjjQAH,Chicago Mercantile Exchange Inc.,aBR3y000000H6qNGAS,45944.3609,45944.3609,45944.3609,0,0,0,0,Other
00130000002vzHpAAI,Cornell Lab of Ornithology,aBR30000000L0IqGAK,215697.7996,215697.7996,0,204897.7996,0,10800,0,Other
00130000016gEL8AAM,"Risepoint, LLC",aBR3y0000004oWeGAI,574380,38880,38880,0,0,0,0,Other
0013000001L5m50AAB,Hutt St Centre,aBR3y000000TUfMGAW,3974.4887,3974.4887,1135.5682,1135.5682,0,1703.3523,0,Other
001ed000006qcXEAAY,Arctera US LLC,aBR30000000Xml6GAC,85162,85162,0,85162,0,0,0,Other
0013000000ZjbZnAAJ,MOTHERS AGAINST DRUNK DRIVING,aBR0M000000LCYaWAO,334425,334425,0,0,0,0,334425,Legacy CDP
001ed00000N0JDXAA3,"ALL NIPPON AIRWAYS CO., LTD.",aBR30000000L6IKGA0,18002.9098,18002.9098,17464.3776,538.5322,0,0,0,Other
0010M00001W7s0cQAB,NEPES Corporation,aBR3y000000HOAGGA4,11989.051,6660.5839,6660.5839,0,0,0,0,Other
001200000001W8pAAE,Siemens Corporation,aBR300000004H4YGAU,356500,100625,100625,0,0,0,0,Other
00130000002x9gxAAA,Oxfam GB,aBR0M000000PBgAWAW,241493.6921,241493.6921,0,241493.6921,0,0,0,Other
00130000001Mx4TAAS,Marel HF,aBR3y000000HDH3GAO,47387.7277,47387.7277,0,47387.7277,0,0,0,Other
0013000000ZioQWAAZ,L&T Finance Holdings Limited,aBR3y000000HS2kGAG,43047.9351,18295.3724,18295.3724,0,0,0,0,Other
0013000001CBG78AAH,Delhivery Limited,aBR3y000000HRLDGA4,75021.9619,52921.7605,0,52921.7605,0,0,0,Other
0013y00001dNie4AAC,Localiza Seminovos,aBR300000004RjJGAU,482375.255,482375.255,398713.2967,81400.8243,2261.134,0,0,Other
0013000000NPme0AAD,Total Environment Building Systems Private Limited,aBR3y000000HRjJGAW,22152.11,21680.6467,21138.4638,0,542.1829,0,0,Other
0013y00001e67lmAAA,California Physicians' Service d/b/a Blue Shield of California - Data Cloud,aBR300000004EmiGAE,94076,94076,0,34076,0,60000,0,Other
0013y00001cSN3iAAG,"TIP de México, S.A.P.I. de C.V.",aBR3y000000sZ9qGAE,33944.7153,33944.7153,0,29624.7153,0,4320,0,Other
0013000000M2t5iAAB,"Gaggle.net, Inc. (SDR NO TOUCH)",aBR3y000000cFyaGAE,7176,6176,6176,0,0,0,0,Other
001ed00000LcMrTAAV,Concentrix Solutions Corp.,aBR3y000000bsIkGAI,36787.1008,36787.1008,36787.1008,0,0,0,0,Other
001ed00000NvIG0AAN,"Fabeee, Inc.",aBR3y0000000OYQGA2,404.268,404.268,404.268,0,0,0,0,Other
0013000000IkksKAAR,Teachers Health Federation Ltd,aBR3y000000H8ajGAC,124912.5034,124912.5034,0,56778.4106,68134.0928,0,0,Other
00100000000MY1KAAW,Kaufman Rossin & Co. PA,aBR3y0000004svyGAA,1738.9259,1738.9259,1462.9259,0,276,0,0,Other
0013000001GUbJFAA1,D.B. GROUP S.P.A.,aBRed0000004pDtGAI,8929.4844,1640.1093,1640.1093,0,0,0,0,Other
0013000001Gl6A9AAJ,Tnuva,aBR3y000000HCOIGA4,192088.5583,91735.626,455.626,80480,0,10800,0,Other
00100000001bVlsAAE,Sunset Learning,00100000001bVlsAAE,14582.2168,355.6638,355.6638,0,0,0,0,Other
0013000001GUfAkAAL,OMEGA FUSIBILI SPA,aBR3y000000Cl9qGAC,3593.0062,3593.0062,0,3593.0062,0,0,0,Other
00130000016gtR6AAI,SBA - Data Cloud Prod,aBR300000004UDlGAM,54300,54300,0,54300,0,0,0,Other
0013000000HIoUhAAL,Il Sole 24 Ore SpA,aBR3y000000HUIkGAO,33986.711,1093.4062,1093.4062,0,0,0,0,Other
0010M00001Jzq2nQAB,Aethon Holding B.V.,aBR3y000000HAYUGA4,17510.4768,8755.2384,8755.2384,0,0,0,0,Other
0013000000JgAa7AAF,QIAGEN GmbH,aBR300000004HFsGAM,794.5378,794.5378,794.5378,0,0,0,0,Other
0013000001CBOk4AAH,ENGIE INFORMATION ET TECHNOLOGIES SA,aBR300000004I0ZGAU,529517.298,399915.892,0,227052.7784,0,172863.1136,0,Other
0013y00001g8TfGAAU,Powering Australia Ltd,0013y00001g8TfGAAU,6949.8897,6885.3286,6885.3286,0,0,0,0,Other
00130000003Fv9BAAS,Liberty Iberoamerica S.L.U.,aBR3y000000TOjQGAW,363905.6811,52169.1992,44969.1992,0,7200,0,0,Other
0013y00001dXI4iAAG,Bacardi Martini BV,aBR300000004N3vGAE,1218036.866,1218036.866,0,507936.8659,0,710100,0,Other
0010M00001UMbzLQAT,Casa Tradición S.A de C.V,0010M00001UMbzLQAT,115722.0865,115722.0865,0,111642.0865,0,4080,0,Other
00130000016iuRWAAY,Manipal Academy of Higher Education,aBR3y000000HSePGAW,7714.8547,7714.8547,0,0,0,7714.8547,0,Other
0013000000E1rjUAAR,BANYAN TREE HOTELS & RESORTS PTE. LTD.,aBR3y000000H8pDGAS,142949.8353,96949.8357,0,96949.8357,0,0,0,Other
0013y00001dWyF2AAK,"NIMA Partners, LLC",0013y00001dWyF2AAK,757.6415,757.6415,757.6415,0,0,0,0,Other
001ed00000kjCSNAA2,Nucleus Network UK,aBR3y0000004tzNGAQ,3271.6892,3271.6892,3271.6892,0,0,0,0,Other
0013y00001cQIilAAG,Amtrak CDP Production,aBR300000004UPdGAM,1110200.32,1110200.32,0,1057846.36,0,52353.96,0,Other
00130000016gyDHAAY,"Automation Anywhere, Inc. parent",aBR0M000000Gof4WAC,165906,165906,0,0,0,0,0,Legacy CDP
0013000000ZjaJ9AAJ,The Huntington,0013000000ZjaJ9AAJ,134193.6131,134193.6131,0,104193.6131,0,30000,0,Other
0010M00001QaIx4QAF,EMBRAER S.A,aBR300000004Rl4GAE,107957.2342,107957.2342,4946.1948,0,103011.0394,0,0,Other
0013000000RX5iWAAT,DriveWealth,aBR3y0000004pRgGAI,7920,7920,7920,0,0,0,0,Other
